simTime,e2Detector_Ai_1_0/JamLengthVehicle,e2Detector_Ai_1_0/LastStepVehicleNumber,e2Detector_Ai_1_0/LastStepHaltingNumber,e2Detector_Ai_1_0/LastStepMeanSpeed,e2Detector_Ai_1_0/LastStepOccupancy,e2Detector_Bi_1_1/JamLengthVehicle,e2Detector_Bi_1_1/LastStepVehicleNumber,e2Detector_Bi_1_1/LastStepHaltingNumber,e2Detector_Bi_1_1/LastStepMeanSpeed,e2Detector_Bi_1_1/LastStepOccupancy,e2Detector_Ci_1_2/JamLengthVehicle,e2Detector_Ci_1_2/LastStepVehicleNumber,e2Detector_Ci_1_2/LastStepHaltingNumber,e2Detector_Ci_1_2/LastStepMeanSpeed,e2Detector_Ci_1_2/LastStepOccupancy,e2Detector_Di_1_3/JamLengthVehicle,e2Detector_Di_1_3/LastStepVehicleNumber,e2Detector_Di_1_3/LastStepHaltingNumber,e2Detector_Di_1_3/LastStepMeanSpeed,e2Detector_Di_1_3/LastStepOccupancy
1468.5,4,4,4,0.08562791553285508,20.0,7,9,7,0.8780545688913554,40.50394379060771,1,2,1,5.6029252740321684,10.0,0,1,0,2.5017678161347137,1.4268126753438537
1468.8,4,4,4,0.06614114512952093,20.0,6,8,6,0.8396576505888775,40.0,1,2,1,5.626741006434895,10.0,0,1,0,2.701767816134714,0.7513707213101952
1469.0,4,4,4,0.05655437522607069,20.0,6,8,6,0.6356984830398322,40.0,1,2,1,5.583108272671234,10.0,0,1,0,2.8732964123794664,0.03304661821528043
1469.2,4,4,4,0.04009214761940944,20.0,6,8,6,0.6264172390131626,40.0,1,2,1,5.620252332091332,10.0,0,0,0,3.039922979074516,0.0
1469.5,4,4,4,0.03312965742492291,20.0,6,8,6,0.6117119337226075,40.0,1,2,1,5.6292877904837955,10.0,0,0,0,-1.0,0.0
1469.8,4,4,4,0.027226035090158522,20.0,6,8,6,0.6232076421315795,40.0,1,2,1,5.601961338461843,10.0,0,0,0,-1.0,0.0
1470.0,4,4,4,0.02294963454242762,20.0,5,8,6,0.6664963472568078,40.0,1,2,1,5.628655221837108,10.0,0,0,0,-1.0,0.0
1470.2,4,4,4,0.017285099519837754,20.0,5,8,6,0.689438146475504,40.0,1,2,1,5.59537528178189,10.0,0,0,0,-1.0,0.0
1470.5,4,4,4,0.014158074819818425,20.0,5,8,6,0.7250146560454442,40.0,1,2,1,5.620036634965801,10.0,0,0,0,-1.0,0.0
1470.8,4,4,4,0.011856518015768827,20.0,5,8,6,0.7670712319938204,40.0,1,2,1,5.596975911874325,10.0,0,0,0,-1.0,0.0
1471.0,4,4,4,0.008820581492271724,20.0,6,8,6,0.8119900861051941,40.0,1,2,1,5.584986404131633,10.0,0,0,0,-1.0,0.0
1471.2,4,4,4,0.007239558293857343,20.0,6,8,6,0.8813643284714017,39.94053151804542,1,2,1,5.5902990730479365,10.0,0,0,0,-1.0,0.0
1471.5,4,4,4,0.0057202529027902665,20.0,6,8,6,0.9677824765127988,39.10319572949561,1,2,1,5.599198747077026,10.0,0,0,0,-1.0,0.0
1471.8,4,4,4,0.004551708020502354,20.0,5,8,5,1.0211448513456078,38.23854757659808,1,2,1,5.616645659529604,10.0,0,0,0,-1.0,0.0
1472.0,4,4,4,0.0032619922245682824,20.0,5,8,5,1.1123370462600333,37.32476738243412,1,2,1,5.627420797082596,10.0,0,0,0,-1.0,0.0
1472.2,4,4,4,0.0028557465154906026,20.0,5,8,5,1.1975965000367443,36.37458998990951,1,2,1,5.6262309595476845,10.0,0,0,0,-1.0,0.0
1472.5,4,4,4,0.0020310968829785904,20.0,5,8,5,1.272806915992751,35.375216384611235,1,2,1,5.603278047719505,10.0,0,0,0,-1.0,0.0
1472.8,4,4,4,0.0018320340366581856,20.0,5,7,5,1.1316724569540513,35.0,1,2,1,5.615875827427954,10.0,0,0,0,-1.0,0.0
1473.0,4,4,4,0.0013045662825412739,20.0,5,7,5,1.0703617776088978,35.0,1,2,1,5.605747139675078,10.0,0,0,0,-1.0,0.0
1473.2,4,4,4,0.0011263252237695255,20.0,4,7,4,1.144141373896744,35.0,1,2,1,5.627866823063233,10.0,0,0,0,-1.0,0.0
1473.5,4,4,4,0.0008513733546478427,20.0,4,7,4,1.221079642061834,35.0,1,2,1,5.544054166334441,10.0,0,0,0,-1.0,0.0
1473.8,4,4,4,0.0006838163119561246,20.0,4,7,4,1.310816045852549,35.0,1,3,1,5.300803658138472,10.171167194160091,0,0,0,-1.0,0.0
1474.0,4,4,4,0.0005222554595173504,20.0,4,7,4,1.3822594882521477,35.0,1,3,1,6.700954186795147,12.82534460773826,0,0,0,-1.0,0.0
1474.2,4,4,4,0.0004072268706783557,20.0,4,7,4,1.4991990923359475,35.0,1,3,1,6.4177790332953935,15.0,0,0,0,-1.0,0.0
1474.5,4,4,4,0.00033195785274607825,20.0,4,7,4,1.614680062033673,35.0,1,3,1,6.155862501690095,15.0,0,0,0,-1.0,0.0
1474.8,4,4,4,0.00024301173044283882,20.0,3,7,3,1.7336414415289365,34.08939438119501,1,3,1,5.889456710682335,15.0,0,0,0,-1.0,0.0
1475.0,4,4,4,0.00021010662181686866,20.0,3,7,3,1.8462691310969928,32.95891113083178,1,3,1,5.619244258104772,15.0,0,0,0,-1.0,0.0
1475.2,4,4,4,0.00016327255997756522,20.0,3,7,3,1.9554028640900463,31.77842788046854,1,3,1,5.383475922754333,15.0,0,0,0,-1.0,0.0
1475.5,4,4,4,0.00011908912649399582,20.0,3,7,3,2.069486444624719,30.547944630105288,1,4,1,5.430332598842657,15.38942972819143,0,0,0,-1.0,0.0
1475.8,4,4,4,9.781926168525996e-05,20.0,3,6,3,1.9404640745899964,30.0,1,4,1,6.374030618258786,18.042880783736678,0,0,0,-1.0,0.0
1476.0,4,4,4,8.15687916615605e-05,20.0,3,6,3,1.8464247888057423,30.0,1,4,1,6.220444905953841,20.0,0,0,0,-1.0,0.0
1476.2,4,4,4,5.637409297530675e-05,20.0,2,6,2,1.9511215266877588,30.0,1,4,1,6.089406655596473,20.0,0,0,0,-1.0,0.0
1476.5,4,4,4,4.013565725087322e-05,20.0,2,6,2,2.070973524415302,30.0,1,4,1,5.951315623884827,20.0,0,0,0,-1.0,0.0
1476.8,4,4,4,3.169758762041092e-05,20.0,2,6,2,2.202735681857971,30.0,1,4,1,5.845332388843913,20.0,0,0,0,-1.0,0.0
1477.0,4,4,4,2.4335534712708874e-05,20.0,2,6,2,2.329393741499069,30.0,1,4,1,5.738483611857928,20.0,0,0,0,-1.0,0.0
1477.2,4,4,4,1.8869023282080055e-05,20.0,2,6,2,2.4804769336905053,30.0,1,4,1,5.622989282443714,20.0,0,0,0,-1.0,0.0
1477.5,4,4,4,1.4723546173833343e-05,20.0,2,6,2,2.634010640406879,30.0,1,4,2,5.575597149445457,20.0,0,0,0,-1.0,0.0
1477.8,4,4,4,1.0933885477547407e-05,20.0,1,6,1,2.800859013403095,29.46993095543513,1,4,2,5.476992278171487,20.0,0,0,0,-1.0,0.0
1478.0,4,4,4,9.20365154789573e-06,20.0,1,6,1,2.9525226644487965,28.130922754510095,1,4,2,5.434795818153681,20.0,0,0,0,-1.0,0.0
1478.2,4,4,4,6.993584022938546e-06,20.0,1,6,1,3.0986274157859612,26.74191455358499,1,4,2,5.417330826592168,20.0,0,0,0,-1.0,0.0
1478.5,4,4,4,0.0,20.0,1,6,1,3.2659001410332738,25.30290635265993,2,5,2,6.613584579473062,22.425146005527893,0,0,0,-1.0,0.0
1478.8,4,4,4,0.0,20.0,1,5,1,3.020449992999105,25.0,2,5,2,6.936098667889901,25.0,0,0,0,-1.0,0.0
1479.0,4,4,4,0.0,20.0,1,5,1,3.075323648049607,25.0,2,5,2,6.9298144556159,25.0,0,0,0,-1.0,0.0
1479.2,4,4,4,0.0,20.0,0,5,0,3.23667733679723,25.0,2,5,2,6.915601831672603,25.0,0,0,0,-1.0,0.0
1479.5,4,4,4,0.0,20.0,0,5,0,3.4118517214033006,25.0,2,5,2,6.904367868405245,25.0,0,0,0,-1.0,0.0
1479.8,4,4,4,0.0,20.0,0,5,0,3.5690713331262764,25.0,2,5,2,6.892828090705135,25.0,0,0,0,-1.0,0.0
1480.0,4,4,4,0.0,20.0,0,5,0,3.690083686343506,25.0,2,5,2,6.748920410051173,25.0,0,0,0,-1.0,0.0
1480.2,4,4,4,0.0,20.0,0,5,0,3.8292989397045005,25.0,2,5,2,6.473192208116768,25.0,0,0,0,-1.0,0.0
1480.5,4,4,4,0.0,20.0,0,5,0,3.7232959013696045,25.0,2,5,2,6.094226940592931,25.0,0,0,0,-1.0,0.0
1480.8,4,4,4,0.0,20.0,0,5,0,3.6204565474887596,25.0,2,5,2,5.716116840368737,25.0,0,0,0,-1.0,0.0
1481.0,4,4,4,0.0,20.0,0,5,0,3.494629563982253,25.0,2,5,2,5.329785878350599,25.0,0,0,0,-1.0,0.0
1481.2,4,4,4,0.0,20.0,0,5,1,3.2339480524553834,25.0,2,5,2,4.961423289705517,25.0,0,1,0,11.914150297408924,1.8545794991121058
1481.5,4,4,4,0.0,20.0,0,5,1,3.0312350304592113,25.0,2,5,2,4.609065270768202,25.0,0,1,0,11.96532181170769,4.845909952039051
1481.8,4,4,4,0.0,20.0,0,5,1,3.002261662444428,25.0,2,5,2,4.281534029908511,25.0,0,1,0,11.944125448493287,5.0
1482.0,4,4,4,0.0,20.0,0,5,1,2.923845946471827,25.0,2,5,2,3.935954645011069,25.0,0,1,0,11.9437600688776,5.0
1482.2,4,4,4,0.0,20.0,1,5,1,2.8218955977578446,25.0,2,5,2,3.6174826774146296,25.0,0,1,0,11.900035523693077,5.0
1482.5,4,4,4,0.0,20.0,1,5,1,2.69335222443907,25.0,2,5,2,3.313114008275799,25.0,0,1,0,11.96621922799386,5.0
1482.8,4,4,4,0.0,20.0,1,5,1,2.584491849385499,25.0,2,5,2,3.0154811067665763,25.0,0,1,0,11.97275331367273,5.0
1483.0,4,4,4,0.0,20.0,1,5,2,2.5038395981958095,25.0,2,5,2,2.755496976998514,25.0,0,1,0,11.950261285714806,5.0
1483.2,4,4,4,0.0,20.0,1,5,2,2.4442870282518534,25.0,2,5,2,2.5033965621879055,25.0,0,1,0,11.939337865496054,5.0
1483.5,4,4,4,0.0,20.0,1,5,2,2.4079541546401884,25.0,2,5,3,2.267704137719177,25.0,0,1,0,11.994430322921835,5.0
1483.8,4,4,4,0.0,20.0,1,5,2,2.2636479932515834,25.0,2,5,3,2.038930058296321,25.0,0,1,0,11.964691681414843,5.0
1484.0,4,4,4,0.0,20.0,2,5,2,2.111798155843289,25.0,2,5,3,1.8361961256786135,25.0,0,1,0,11.968126580351964,5.0
1484.2,4,4,4,0.0,20.0,2,5,2,1.9956049473660187,25.0,2,5,3,1.6718568759543195,25.0,0,1,0,11.90216872370802,5.0
1484.5,4,4,4,0.0,20.0,2,5,3,1.8846543837464544,25.0,3,5,3,1.4551356701557436,25.0,0,1,0,11.922651523235254,5.0
1484.8,4,4,4,0.0,20.0,2,5,3,1.7678663558467687,25.0,3,5,3,1.306299982782949,25.0,0,1,0,11.936935373372398,5.0
1485.0,4,4,4,0.0,20.0,2,5,3,1.5714556541100664,25.0,3,5,3,1.1453447221586628,25.0,0,1,0,11.901244680350647,5.0
1485.2,4,4,4,0.05,20.0,2,5,3,1.4269181482673894,25.0,3,5,4,1.0502683324589444,25.0,0,1,0,11.953576971008442,5.0
1485.5,4,4,4,0.11197058317969533,20.0,3,5,3,1.2725100098615978,25.0,3,5,4,0.9651677914252932,25.0,0,1,0,11.927692891377955,5.0
1485.8,4,4,4,0.152915232327666,20.0,3,5,3,1.1054486123840381,25.0,3,5,4,0.8692713920782891,25.0,0,1,0,11.97467995386105,5.0
1486.0,4,4,4,0.20294076805250466,20.0,3,5,3,0.974483811233467,25.0,3,5,4,0.813603594593784,25.0,0,1,0,11.997581629664637,5.0
1486.2,4,4,4,0.2526017289203603,20.0,3,6,4,1.5479907642499033,25.973991549100845,4,5,4,0.7602010909457133,25.0,0,1,0,11.94210424812045,5.0
1486.5,4,4,4,0.3023614788378503,19.851003140062744,3,6,4,2.7057328789316997,29.09930171135312,4,5,4,0.7011534485427146,24.851001688799272,0,1,0,11.9386092370376,5.0
1486.8,4,4,4,0.3836258133472568,19.51701891463898,3,6,4,2.6132478259332834,30.0,4,5,4,0.6906879200047202,24.51655916843646,0,1,0,11.94445776573848,5.0
1487.0,3,4,3,0.4828672230885997,19.13868618814456,3,6,4,2.533163700746281,30.0,3,5,4,0.703268660546503,24.132130956465517,0,1,0,11.970739846280775,5.0
1487.2,3,4,3,0.5478404730156845,18.72855646900433,4,6,4,2.4714443355817655,30.0,3,5,4,0.7354812270929468,23.70852108865131,0,1,0,11.966852021869272,5.0
1487.5,3,4,3,0.63642024588525,18.270072626290585,4,6,4,2.402851038693778,30.0,3,5,4,0.7553517192063384,23.23638939189459,0,1,0,11.96394832127262,5.0
1487.8,3,4,3,0.7202844644131198,17.772045254599732,4,6,5,2.3582540186683087,30.0,3,5,4,0.816018511927938,22.722196346249802,0,1,0,11.963600738951936,5.0
1488.0,3,4,3,0.7971093115761544,17.246239537818553,4,6,5,2.3084738678985546,30.0,4,5,4,0.8613106104406203,22.17052659483943,0,1,0,11.962433704663999,5.0
1488.2,3,4,3,0.9276652811064494,16.676398652119758,4,6,5,2.2569033644153764,30.0,4,5,4,0.9501258521861569,21.582433419304095,0,1,0,11.579157186459215,5.0
1488.5,2,5,2,2.7159560581643807,18.11128306038904,4,6,5,2.246305921632143,30.0,4,5,4,1.0209666211682358,20.95441507545968,0,1,0,10.497782501919588,5.0
1488.8,2,5,2,3.9456159954129113,20.43650587433666,5,6,5,2.2040185476551852,30.0,4,5,4,1.133561962454461,20.283554206586814,0,1,0,9.372782501919588,5.0
1489.0,2,4,2,4.147698496649732,20.0,5,6,5,2.184431390486045,30.0,3,4,3,1.0409159010633053,20.0,0,1,0,8.247782501919588,5.0
1489.2,2,4,2,4.455717344842985,20.0,5,6,5,2.0330694386778427,30.0,3,4,3,0.9492327030513431,20.0,0,1,0,7.173547829110839,5.0
1489.5,2,4,2,4.534124383422448,20.0,5,6,5,1.8853630845040608,30.0,3,4,3,1.0760184401655946,20.0,0,1,0,6.048547829110839,5.0
1489.8,2,4,2,4.6626169161060425,20.0,5,6,5,1.7386769595852203,30.0,3,4,3,1.1661647926337686,20.0,0,1,0,4.923547829110839,5.0
1490.0,2,4,2,4.820115113720693,20.0,5,7,5,1.9417792977373876,30.618384351556244,2,4,2,1.2961923403388178,20.0,0,1,0,3.7985478291108388,5.0
1490.2,1,4,1,4.9166185796215816,20.0,5,7,5,3.1188786803286317,33.891412920764935,2,4,2,1.4372867467405308,20.0,0,1,0,2.6735478291108388,5.0
1490.5,1,4,1,5.029550826826258,20.0,5,7,5,3.011435692234872,35.0,2,4,2,1.5929981085814757,20.0,0,1,0,1.5485478291108388,5.0
1490.8,1,4,1,5.0916948527852535,20.0,5,7,5,2.8924054023346413,35.0,1,4,1,1.7336989718167735,20.0,0,1,1,0.42354782911083877,5.0
1491.0,1,4,1,4.991737986214941,20.0,5,7,5,2.7786003478667376,35.0,1,4,1,1.9050848519377683,20.0,0,1,1,0.010773545542135821,5.0
1491.2,1,4,1,4.893676356150985,19.934754440215727,5,7,5,2.682077060718709,35.0,1,4,1,2.04574686641915,20.0,0,1,1,0.0012253434245983804,5.0
1491.5,1,4,1,4.804884022621385,19.031244537214263,5,7,5,2.584426235719231,35.0,1,4,1,2.1662988874780416,20.0,0,1,1,0.0,5.0
1491.8,1,4,1,4.720262569106623,18.09738668547027,5,7,5,2.4680111205199964,35.0,0,4,0,2.2981730052145504,19.56126096213461,1,1,1,0.0,5.0
1492.0,0,4,0,4.655450060931651,17.11853432421509,5,7,5,2.273832069045635,35.0,0,4,0,2.4666345665339686,18.699343183921826,1,1,1,0.0,5.0
1492.2,0,4,0,4.586805314679701,16.09132732915549,5,7,5,2.0687787845756804,35.0,0,4,0,2.6297378803595275,17.78742540570903,1,1,1,0.0,5.0
1492.5,0,4,0,4.577068106491311,15.018032887356924,5,7,5,1.9067968692810615,35.0,0,4,0,2.7951285699607182,16.825507627496222,1,1,1,0.0,5.0
1492.8,0,3,0,4.566669924082908,15.0,5,7,5,1.7416516236795527,35.0,0,4,0,2.949500287858893,15.81358984928346,1,1,1,0.0,5.0
1493.0,0,3,0,4.439186244261442,15.0,5,7,5,1.577999050774135,35.0,0,3,0,3.0183542532324616,15.0,1,1,1,0.0,5.0
1493.2,0,3,0,4.402735889821389,15.0,5,7,5,1.4248004719081842,35.0,0,3,0,2.8469741911415056,15.0,1,1,1,0.0,5.0
1493.5,0,3,0,4.337517348878156,15.0,5,7,6,1.287188134135779,35.0,0,3,0,2.9816984556558275,15.0,1,1,1,0.0,5.0
1493.8,0,3,0,4.285996218855323,15.0,5,7,6,1.140084272556861,35.0,0,3,0,3.1585977669593,15.0,1,1,1,0.0,5.0
1494.0,0,3,0,4.30354049091737,15.0,5,7,6,1.0276660686254508,35.0,0,3,0,3.3433053026306805,15.0,1,1,1,0.0,5.0
1494.2,0,3,0,4.293306327821427,15.0,5,7,6,0.9056718919448582,35.0,0,3,0,3.511576072299423,15.0,1,1,1,0.0,5.0
1494.5,0,3,0,4.306486290415633,15.0,6,7,6,0.7960978168063348,35.0,0,3,0,3.680035994685136,15.0,1,1,1,0.0,5.0
1494.8,0,3,0,4.356215622124256,15.0,6,7,6,0.7044827665316384,35.0,0,3,0,3.833004803065092,14.023703102201694,1,1,1,0.0,5.0
1495.0,0,3,0,4.401097316599924,15.0,6,7,6,0.617777520860294,35.0,0,3,0,3.9776528764769488,12.844476170783823,1,1,1,0.0,5.0
1495.2,0,3,0,4.437976405219668,13.835364167300272,6,7,6,0.5297436565882412,35.0,0,3,0,4.109050302977866,11.634963336992257,1,1,1,0.0,5.0
1495.5,0,3,0,4.492416793894111,12.643169010630286,6,7,6,0.4412849086726945,35.0,0,3,0,4.249527367066784,10.376825084732502,1,1,1,0.0,5.0
1495.8,0,3,0,4.556832011626456,11.423802878238632,6,7,6,0.37513970584219886,35.0,0,2,0,4.170723933766242,10.0,1,1,1,0.0,5.0
1496.0,0,3,0,4.632399851102822,10.15658998532183,6,7,6,0.3076251248302924,35.0,0,2,0,4.185356005201788,10.0,1,1,1,0.0,5.0
1496.2,0,3,0,7.202362766592881,13.17169029747748,6,7,6,0.2474287539497268,35.0,0,2,0,4.32307155013757,10.0,1,1,1,0.0,5.0
1496.5,0,3,0,7.392271321141429,15.0,6,7,6,0.2073387577283166,35.0,0,2,0,4.455539296383245,10.0,1,1,1,0.0,5.0
1496.8,0,3,0,7.438913487737381,15.0,6,7,7,0.15580064779970812,35.0,0,2,0,4.6336544465759975,10.0,1,1,1,0.0,5.0
1497.0,0,3,0,7.4876879229319755,15.0,6,7,7,0.12218810601643851,35.0,0,2,0,4.765233603168486,10.0,1,1,1,0.0,5.0
1497.2,0,3,0,7.594881656891386,15.0,6,7,7,0.09700812863975353,35.0,0,2,0,4.9074493276092435,9.353659503486028,1,1,1,0.0,5.0
1497.5,0,3,0,7.664788982412412,15.0,6,7,7,0.07586513029791374,35.0,0,2,0,5.083564921831454,7.992047460756852,1,1,1,0.0,5.0
1497.8,0,3,0,7.774876362960349,15.0,7,7,7,0.05660263387760349,35.0,0,2,0,5.234902460654008,6.580435418027719,1,1,1,0.0,5.0
1498.0,0,3,0,7.866396703035221,14.8581893361993,7,7,7,0.045454298089062824,35.0,0,2,0,5.417358654285524,5.118823375298575,1,1,1,0.0,5.0
1498.2,0,3,0,8.001164337340391,13.435682073645069,7,7,7,0.03193857782543718,35.0,0,1,0,5.184845026062874,5.0,1,1,1,0.0,5.0
1498.5,0,3,0,8.12079593279985,11.97221296784494,7,7,7,0.026633824775057463,35.0,0,1,0,5.269109222775284,5.0,1,1,1,0.0,5.0
1498.8,0,3,0,8.218231876405328,10.467426081664883,7,7,7,0.020792676327920014,35.0,0,1,0,5.465734610700007,5.0,1,1,1,0.0,5.0
1499.0,0,2,0,8.950100604153697,10.0,7,7,7,0.01566768250844818,35.0,0,1,0,5.628442276518751,5.0,1,1,1,0.0,5.0
1499.2,0,2,0,9.401932354494305,10.0,7,7,7,0.012133095659085292,35.0,0,1,0,5.732828699371736,5.0,1,1,1,0.0,5.0
1499.5,0,2,0,9.485511250644297,10.0,7,7,7,0.008929244971457499,35.0,0,1,0,5.89192129924703,4.847233951034696,1,1,1,0.0,5.0
1499.8,0,2,0,9.514179421881522,10.0,7,7,7,0.007073486632965457,35.0,0,1,0,5.786968037658212,3.4004919416201456,1,1,1,0.0,5.0
1500.0,0,2,0,9.626424680395825,10.0,7,7,7,0.005194806020866791,35.0,0,1,0,5.986968037658213,1.903749932205585,1,1,1,0.0,5.0
1500.2,0,2,0,9.667125117640785,9.429026530424608,7,7,7,0.004011640393972953,35.0,0,1,0,6.186968037658213,0.3570079227910128,1,1,1,0.0,5.0
1500.5,0,2,0,9.766453459371654,7.793062475896761,7,7,7,0.0031609337305341483,35.0,0,0,0,6.337484690695843,0.0,1,1,1,0.0,5.0
1500.8,0,2,0,9.852513012431404,6.107098421368903,7,7,7,0.002372386730261567,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1501.0,0,1,0,10.636095441203945,5.0,7,7,7,0.001866673431370424,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1501.2,0,1,0,12.986939613730648,5.0,7,7,7,0.0012980265348046852,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1501.5,0,1,0,12.96622479830403,5.0,7,7,7,0.001096090098727172,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1501.8,0,1,0,12.931878823786974,5.0,7,7,7,0.0008606968102155662,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1502.0,0,1,0,12.948811367945746,5.0,7,7,7,0.0006139414415540784,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1502.2,0,1,0,12.983048471552321,5.0,7,7,7,0.0004945202072086939,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1502.5,0,1,0,12.130948020081602,5.0,7,7,7,0.0003915298312882046,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1502.8,0,1,0,11.005948020081602,5.0,7,7,7,0.0002795967705136611,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1503.0,0,1,0,9.880948020081602,5.0,7,7,7,0.00022737734656059683,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1503.2,0,1,0,8.817827119992906,5.0,7,7,7,0.00018092779475213972,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1503.5,0,1,0,7.692827119992906,5.0,7,7,7,0.00014327539224812393,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1503.8,0,1,0,6.567827119992906,5.0,7,7,7,9.992155487607576e-05,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1504.0,0,1,0,5.442827119992906,5.0,7,7,7,8.545619352778576e-05,35.0,0,0,0,-1.0,0.0,1,1,1,0.0,5.0
1504.2,0,1,0,4.361566838494365,5.0,7,7,7,6.141232108147574e-05,35.0,0,0,0,-1.0,0.0,1,2,1,2.003083303941759,5.588427057008516
1504.5,0,1,0,3.2365668384943653,5.0,7,7,7,4.4497182970512376e-05,35.0,0,0,0,-1.0,0.0,1,2,1,6.7358500250941145,8.956352069555578
1504.8,0,1,0,2.1115668384943653,5.0,7,7,7,3.412813117700651e-05,35.0,0,0,0,-1.0,0.0,1,2,1,6.72053404079983,10.0
1505.0,0,1,1,1.0336576353645759,5.0,7,7,7,2.9403010887390815e-05,35.0,0,0,0,-1.0,0.0,1,2,1,6.7348043302982115,10.0
1505.2,0,1,1,0.003958944889785308,5.0,7,7,7,0.028592125271073156,35.0,0,0,0,-1.0,0.0,1,2,1,6.833727883510292,10.0
1505.5,0,1,1,0.0005263807936991854,5.0,7,7,7,0.06381444090863815,35.0,0,0,0,-1.0,0.0,1,2,1,6.890344167464854,10.0
1505.8,0,1,1,0.0,5.0,7,7,7,0.08727356816437337,35.0,0,0,0,-1.0,0.0,1,2,1,6.968775664309745,10.0
1506.0,1,1,1,0.0,5.0,7,7,7,0.11578731993730765,35.0,0,0,0,-1.0,0.0,1,2,1,7.021167211193504,10.0
1506.2,1,1,1,0.0,5.0,7,7,7,0.14448377291159284,35.0,0,0,0,-1.0,0.0,1,2,1,7.120396570389537,10.0
1506.5,1,1,1,0.0,5.0,7,7,7,0.1730101393050367,34.85100102370461,0,0,0,-1.0,0.0,1,2,1,7.1887887503075465,10.0
1506.8,1,1,1,0.0,5.0,6,7,6,0.22600511734545128,34.503257163887326,0,0,0,-1.0,0.0,1,2,1,7.2737466974821,9.740266324453842
1507.0,1,1,1,0.0,5.0,6,7,6,0.27550186375907915,34.12322133289973,0,0,0,-1.0,0.0,1,2,1,7.358573664148251,9.409131265592919
1507.2,1,1,1,0.0,5.0,6,7,6,0.31296163211575656,33.710662482573866,0,0,0,-1.0,0.0,0,2,0,7.447039493446617,9.034432903852007
1507.5,1,1,1,0.0,5.0,6,7,6,0.3610119101022928,33.25937321722131,0,0,0,-1.0,0.0,0,2,0,7.520006110792426,8.62766288203045
1507.8,1,1,1,0.0,5.0,6,7,6,0.3926639562213857,32.78014565703313,0,0,0,-1.0,0.0,0,2,0,7.559934136335185,8.195090364587315
1508.0,1,1,1,0.0,5.0,6,7,6,0.43388500477122166,32.273646987031384,0,0,0,-1.0,0.0,0,2,0,7.687125040200451,7.712517847144112
1508.2,1,1,1,0.0,5.0,6,7,6,0.5083985687117434,31.719536959170114,0,0,0,-1.0,0.0,0,2,0,7.8051883273929406,7.179945329700957
1508.5,1,1,1,0.0,5.0,6,7,6,0.5863782082065567,31.116544073883855,0,0,0,-1.0,0.0,0,2,0,7.904825256607408,6.597372812257789
1508.8,1,1,1,0.0,5.0,5,7,5,0.6571857508498617,30.469053475110286,0,0,0,-1.0,0.0,0,2,0,7.981198880140116,5.964800294814609
1509.0,1,1,1,0.0,5.0,5,6,5,0.6210308427637515,30.0,0,0,0,-1.0,0.0,0,2,0,8.08397117324025,5.282227777371418
1509.2,1,1,1,0.0,5.0,5,6,5,0.41940859598518504,30.0,0,0,0,-1.0,0.0,0,1,0,10.317251832175522,5.0
1509.5,1,1,1,0.0,5.0,5,6,5,0.463236069085239,30.0,0,0,0,-1.0,0.0,0,1,0,13.395260249492713,5.0
1509.8,1,1,1,0.0,5.0,5,6,5,0.5414561980839286,30.0,0,0,0,-1.0,0.0,0,1,0,13.39673682462424,5.0
1510.0,1,1,1,0.0,5.0,5,6,5,0.6275514538381155,30.0,0,0,0,-1.0,0.0,0,1,0,13.415520218964666,5.0
1510.2,1,1,1,0.0,5.0,5,6,5,0.6901843138965575,30.0,0,0,0,-1.0,0.0,0,1,0,13.421331253852696,5.0
1510.5,1,1,1,0.0,5.0,4,6,4,0.7701316507197286,30.0,0,0,0,-1.0,0.0,0,1,0,12.421911746220104,5.0
1510.8,1,1,1,0.0,5.0,4,6,4,0.8385074422090167,30.0,0,0,0,-1.0,0.0,0,1,0,11.296911746220104,5.0
1511.0,1,1,1,0.0,5.0,4,6,4,0.9117652985354147,30.0,0,0,0,-1.0,0.0,0,1,0,10.171911746220104,5.0
1511.2,1,1,1,0.0,5.0,4,6,4,1.0176484049062415,30.0,0,0,0,-1.0,0.0,0,1,0,9.046911746220104,5.0
1511.5,1,1,1,0.0,5.0,4,6,4,1.1232462866169282,30.0,0,0,0,-1.0,0.0,0,1,0,7.948829589729121,5.0
1511.8,1,1,1,0.0,5.0,4,6,4,1.2210763606653028,29.48079580563279,0,0,0,-1.0,0.0,0,1,0,6.861959366940962,5.0
